ProbeName	Transcript_ID	Species	Amadid	Description
DETOX_765_PI422610884	AGAP010347-RA	Anopheles gambiae	27057	SOD3A - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N5; alternative detox probe for AG_DETOX_P256
DETOX_766_PI422610884	AGAP010347-RB	Anopheles gambiae	27057	SOD3B - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N9
DETOX_767_PI422610884	AGAP010347-RB	Anopheles gambiae	27057	SOD3B - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N9
DETOX_768_PI422610884	AGAP010347-RB	Anopheles gambiae	27057	SOD3B - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N9; alternative detox probe for AG_DETOX_P257
DETOX_769_PI422610884	AGAP001240-RA	Anopheles gambiae	27057	SP11372 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2C2
DETOX_77_PI422610884	AGAP004904-RA	Anopheles gambiae	27057	CAT1 - Catalase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N13
DETOX_770_PI422610884	AGAP001240-RA	Anopheles gambiae	27057	SP11372 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2C2
DETOX_771_PI422610884	AGAP001240-RA	Anopheles gambiae	27057	SP11372 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2C2; alternative detox probe for AG_DETOX_P258
DETOX_772_PI422610884	AGAP005914-RA	Anopheles gambiae	27057	SP11644 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2C4
DETOX_773_PI422610884	AGAP005914-RA	Anopheles gambiae	27057	SP11644 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2C4
DETOX_774_PI422610884	AGAP005914-RA	Anopheles gambiae	27057	SP11644 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2C4; alternative detox probe for AG_DETOX_P259
DETOX_775_PI422610884	AGAP004014-RA	Anopheles gambiae	27057	SP11706 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2G1
DETOX_776_PI422610884	AGAP004014-RA	Anopheles gambiae	27057	SP11706 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2G1
DETOX_777_PI422610884	AGAP004014-RA	Anopheles gambiae	27057	SP11706 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2G1; alternative detox probe for AG_DETOX_P260
DETOX_778_PI422610884	AGAP004013-RA	Anopheles gambiae	27057	SP11838 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2F1
DETOX_779_PI422610884	AGAP004013-RA	Anopheles gambiae	27057	SP11838 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2F1
DETOX_78_PI422610884	AGAP004904-RA	Anopheles gambiae	27057	CAT1 - Catalase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N13; alternative detox probe for AG_DETOX_P026
DETOX_780_PI422610884	AGAP004013-RA	Anopheles gambiae	27057	SP11838 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2F1; alternative detox probe for AG_DETOX_P261
DETOX_781_PI422610884	AGAP000995-RA	Anopheles gambiae	27057	SP16082 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A2
DETOX_782_PI422610884	AGAP000995-RA	Anopheles gambiae	27057	SP16082 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A2
DETOX_783_PI422610884	AGAP000995-RA	Anopheles gambiae	27057	SP16082 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A2; alternative detox probe for AG_DETOX_P262
DETOX_784_PI422610884	AGAP004015-RA	Anopheles gambiae	27057	SP21408 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2H1
DETOX_785_PI422610884	AGAP004015-RA	Anopheles gambiae	27057	SP21408 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2H1
DETOX_786_PI422610884	AGAP004015-RA	Anopheles gambiae	27057	SP21408 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2H1; alternative detox probe for AG_DETOX_P263
DETOX_787_PI422610884	AGAP003642-RA	Anopheles gambiae	27057	SP8898 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E2
DETOX_788_PI422610884	AGAP003642-RA	Anopheles gambiae	27057	SP8898 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E2
DETOX_789_PI422610884	AGAP003642-RA	Anopheles gambiae	27057	SP8898 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E2; alternative detox probe for AG_DETOX_P264
DETOX_79_PI422610884	AGAP002090-RA	Anopheles gambiae	27057	COE16738 - Carboxylesterase
DETOX_790_PI422610884	AGAP003640-RA	Anopheles gambiae	27057	SP8905 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2D4
DETOX_791_PI422610884	AGAP003640-RA	Anopheles gambiae	27057	SP8905 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2D4
DETOX_792_PI422610884	AGAP003640-RA	Anopheles gambiae	27057	SP8905 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2D4; alternative detox probe for AG_DETOX_P265
DETOX_793_PI422610884	AGAP003641-RA	Anopheles gambiae	27057	SP8907 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2D2
DETOX_794_PI422610884	AGAP003641-RA	Anopheles gambiae	27057	SP8907 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2D2
DETOX_795_PI422610884	AGAP003641-RA	Anopheles gambiae	27057	SP8907 - Serine protease; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2D2; alternative detox probe for AG_DETOX_P266
DETOX_796_PI422610884	AGAP006096-RA	Anopheles gambiae	27057	Succinyl_COA_transferase - From Vontas et al. 2005
DETOX_797_PI422610884	AGAP006096-RA	Anopheles gambiae	27057	Succinyl_COA_transferase - From Vontas et al. 2005
DETOX_798_PI422610884	AGAP006096-RA	Anopheles gambiae	27057	Succinyl_COA_transferase - From Vontas et al. 2005 ; alternative detox probe for AG_DETOX_P267
DETOX_799_PI422610884	AGAP000396-RA	Anopheles gambiae	27057	TPX1 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B19
DETOX_8_PI422610884	AGAP006273-RA	Anopheles gambiae	27057	ABCB3 - ABC transporter
DETOX_80_PI422610884	AGAP002090-RA	Anopheles gambiae	27057	COE16738 - Carboxylesterase
DETOX_800_PI422610884	AGAP000396-RA	Anopheles gambiae	27057	TPX1 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B19
DETOX_801_PI422610884	AGAP000396-RA	Anopheles gambiae	27057	TPX1 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B19; alternative detox probe for AG_DETOX_P268
DETOX_802_PI422610884	AGAP011054-RA	Anopheles gambiae	27057	TPX2 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B10
DETOX_803_PI422610884	AGAP011054-RA	Anopheles gambiae	27057	TPX2 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B10
DETOX_804_PI422610884	AGAP011054-RA	Anopheles gambiae	27057	TPX2 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B10; alternative detox probe for AG_DETOX_P269
DETOX_805_PI422610884	AGAP007543-RA	Anopheles gambiae	27057	TPX3 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B6
DETOX_806_PI422610884	AGAP007543-RA	Anopheles gambiae	27057	TPX3 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B6
DETOX_807_PI422610884	AGAP007543-RA	Anopheles gambiae	27057	TPX3 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B6; alternative detox probe for AG_DETOX_P270
DETOX_808_PI422610884	AGAP011824-RA	Anopheles gambiae	27057	TPX4 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B11
DETOX_809_PI422610884	AGAP011824-RA	Anopheles gambiae	27057	TPX4 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B11
DETOX_81_PI422610884	AGAP002090-RA	Anopheles gambiae	27057	COE16738 - Carboxylesterase
DETOX_810_PI422610884	AGAP011824-RA	Anopheles gambiae	27057	TPX4 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B11; alternative detox probe for AG_DETOX_P271
DETOX_811_PI422610884	AGAP007020-RA	Anopheles gambiae	27057	TPX5 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B14
DETOX_812_PI422610884	AGAP007020-RA	Anopheles gambiae	27057	TPX5 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B14
DETOX_813_PI422610884	AGAP007020-RA	Anopheles gambiae	27057	TPX5 - Thioredoxin dependent peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B14; alternative detox probe for AG_DETOX_P272
DETOX_814_PI422610884	AGAP009584-RA	Anopheles gambiae	27057	TRX1 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O8
DETOX_815_PI422610884	AGAP009584-RA	Anopheles gambiae	27057	TRX1 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O8
DETOX_816_PI422610884	AGAP009584-RA	Anopheles gambiae	27057	TRX1 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O8; alternative detox probe for AG_DETOX_P273
DETOX_817_PI422610884	AGAP007201-RA	Anopheles gambiae	27057	TRX2 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B3
DETOX_818_PI422610884	AGAP007201-RA	Anopheles gambiae	27057	TRX2 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B3
DETOX_819_PI422610884	AGAP007201-RA	Anopheles gambiae	27057	TRX2 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B3; alternative detox probe for AG_DETOX_P274
DETOX_82_PI422610884	AGAP003568-RA	Anopheles gambiae	27057	COE22933 - Carboxylesterase
DETOX_820_PI422610884	AGAP003338-RA	Anopheles gambiae	27057	TRX3 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B7
DETOX_821_PI422610884	AGAP003338-RA	Anopheles gambiae	27057	TRX3 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B7
DETOX_822_PI422610884	AGAP003338-RA	Anopheles gambiae	27057	TRX3 - Thioredoxin; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B7; alternative detox probe for AG_DETOX_P275
DETOX_823_PI422610884	AGAP000565-RB	Anopheles gambiae	27057	TRXR - Thioredoxin reductase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O12
DETOX_824_PI422610884	AGAP000565-RB	Anopheles gambiae	27057	TRXR - Thioredoxin reductase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O12
DETOX_825_PI422610884	AGAP000565-RB	Anopheles gambiae	27057	TRXR - Thioredoxin reductase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O12; alternative detox probe for AG_DETOX_P276
DETOX_826_PI422610884	AGAP001219-RA	Anopheles gambiae	27057	TubulinA - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B13
DETOX_827_PI422610884	AGAP001219-RA	Anopheles gambiae	27057	TubulinA - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B13
DETOX_828_PI422610884	AGAP001219-RA	Anopheles gambiae	27057	TubulinA - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B13; alternative detox probe for AG_DETOX_P277
DETOX_829_PI422610884	AGAP010510-RA	Anopheles gambiae	27057	TubulinB - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B17
DETOX_83_PI422610884	AGAP003568-RA	Anopheles gambiae	27057	COE22933 - Carboxylesterase
DETOX_830_PI422610884	AGAP010510-RA	Anopheles gambiae	27057	TubulinB - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B17
DETOX_831_PI422610884	AGAP010510-RA	Anopheles gambiae	27057	TubulinB - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B17; alternative detox probe for AG_DETOX_P278
DETOX_832_PI422610884	AGAP007918-PA	Anopheles gambiae	27057	XD - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B22
DETOX_833_PI422610884	AGAP007918-PA	Anopheles gambiae	27057	XD - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B22
DETOX_834_PI422610884	AGAP007918-PA	Anopheles gambiae	27057	XD - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B22; alternative detox probe for AG_DETOX_P279
DETOX_835_PI422610884	AGAP006220-RA	Anopheles gambiae	27057	XD18014 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E3
DETOX_836_PI422610884	AGAP006220-RA	Anopheles gambiae	27057	XD18014 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E3
DETOX_837_PI422610884	AGAP006220-RA	Anopheles gambiae	27057	XD18014 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E3; alternative detox probe for AG_DETOX_P280
DETOX_838_PI422610884	AGAP007918-RA	Anopheles gambiae	27057	XD24352 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2F2
DETOX_839_PI422610884	AGAP007918-RA	Anopheles gambiae	27057	XD24352 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2F2
DETOX_84_PI422610884	AGAP003568-RA	Anopheles gambiae	27057	COE22933 - Carboxylesterase
DETOX_840_PI422610884	AGAP007918-RA	Anopheles gambiae	27057	XD24352 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2F2; alternative detox probe for AG_DETOX_P281
DETOX_841_PI422610884	AGAP005638-RA	Anopheles gambiae	27057	XD7280 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E1
DETOX_842_PI422610884	AGAP005638-RA	Anopheles gambiae	27057	XD7280 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E1
DETOX_843_PI422610884	AGAP005638-RA	Anopheles gambiae	27057	XD7280 - Xanthine dehydrogenase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2E1; alternative detox probe for AG_DETOX_P282
DETOX_85_PI422610884	AGAP003115-RA	Anopheles gambiae	27057	COE2580 - Carboxylesterase
DETOX_86_PI422610884	AGAP003115-RA	Anopheles gambiae	27057	COE2580 - Carboxylesterase
DETOX_87_PI422610884	AGAP003115-RA	Anopheles gambiae	27057	COE2580 - Carboxylesterase
DETOX_88_PI422610884	AGAP003570-RA	Anopheles gambiae	27057	COE7913 - Putative Carboxylesterase
DETOX_89_PI422610884	AGAP003570-RA	Anopheles gambiae	27057	COE7913 - Putative Carboxylesterase
DETOX_9_PI422610884	AGAP006273-RA	Anopheles gambiae	27057	ABCB3 - ABC transporter ; alternative detox probe for AG_DETOX_P003
DETOX_90_PI422610884	AGAP003570-RA	Anopheles gambiae	27057	COE7913 - Putative Carboxylesterase
DETOX_91_PI422610884	AGAP003569-RA	Anopheles gambiae	27057	COE8543 - Putative Carboxylesterase
DETOX_92_PI422610884	AGAP003569-RA	Anopheles gambiae	27057	COE8543 - Putative Carboxylesterase
DETOX_93_PI422610884	AGAP003569-RA	Anopheles gambiae	27057	COE8543 - Putative Carboxylesterase
DETOX_94_PI422610884	AGAP010911-RA	Anopheles gambiae	27057	COE09895 - Putative Carboxylesterase
DETOX_95_PI422610884	AGAP010911-RA	Anopheles gambiae	27057	COE09895 - Putative Carboxylesterase
DETOX_96_PI422610884	AGAP010911-RA	Anopheles gambiae	27057	COE09895 - Putative Carboxylesterase ; alternative detox probe for AG_DETOX_P027
DETOX_97_PI422610884	AGAP010917-RA	Anopheles gambiae	27057	COE09916 - Putative Carboxylesterase
DETOX_98_PI422610884	AGAP010917-RA	Anopheles gambiae	27057	COE09916 - Putative Carboxylesterase
DETOX_99_PI422610884	AGAP010917-RA	Anopheles gambiae	27057	COE09916 - Putative Carboxylesterase ; alternative detox probe for AG_DETOX_P028
CV12	AGAP008004-PA 	Anopheles gambiae	27057	CE5 protein precursor (Fragment). [Source:Uniprot/SPTREMBL;Acc:O97416] [AGAP008004-RA]; same as ProbeID AGILENT_A_90_P027467
